username,user_role,sample_id,title,author,truth_genre,source_type,origin,is_poetry,quality_grade,updated_at
annotator_01,annotator,777,今天的如今,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:35 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110110,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:36 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110091,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:37 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,403,听董大弹胡笳声兼,李颀,poem,classic,,true,,Thu Aug 13 2026 08:55:37 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,198,西窗,徐志摩,poem,modern,,false,,Thu Aug 13 2026 08:55:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109997,关于法国,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,417,长信怨,王昌龄,poem,classic,,true,,Thu Aug 13 2026 08:55:39 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,30,分别的海,顾城,poem,modern,,true,,Thu Aug 13 2026 08:55:40 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109954,关于我们刚一起来时常,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:40 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110052,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:41 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,552,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:55:41 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,893,关于胡占凡,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:42 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110137,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:42 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,818,Live，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:42 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109951,自然,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:43 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,165,红叶,张枣,poem,modern,,true,,Thu Aug 13 2026 08:55:44 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109865,找寻,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:45 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109779,二 歌乐山的云很凉,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:46 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,195,难得,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:55:46 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109774,给B的生日,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:47 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,591,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:55:47 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,73,抱着白虎走过海洋,海子,poem,modern,,true,,Thu Aug 13 2026 08:55:47 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110070,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:48 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109763,星岛的夜,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:49 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,571,今天的高中生开源不到,,nonpoem,social,,false,,Thu Aug 13 2026 08:55:49 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110056,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:50 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109945,肉体（之二）,LiBai,poem,ai,,false,,Thu Aug 13 2026 08:55:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,132,让我指给你看那毁灭的痕迹,张枣,poem,modern,,true,,Thu Aug 13 2026 08:55:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109916,泡影,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:52 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,343,赠常侍御,李白,poem,classic,,true,,Thu Aug 13 2026 08:55:53 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109870,我们只有夜晚,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:54 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,352,送灵澈,刘长卿,poem,classic,,true,,Thu Aug 13 2026 08:55:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109886,幸福的一日 致秋天的花楸树,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109786,来源,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:55:56 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,790,明珠三国的一点思考,,nonpoem,news,,true,,Thu Aug 13 2026 08:55:57 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109979,聊聊乌尔善还称,,nonpoem,news,,true,,Thu Aug 13 2026 08:55:57 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,923,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:55:59 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109790,秋望,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:05 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109767,别,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:06 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110103,所见·蛇魔王再临,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:08 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109977,Louis的一点思考,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,944,聊聊焦点,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110099,今天的但这种联合干预很,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:10 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110108,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:11 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110085,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:12 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,634,我眼中的李奇霖,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:12 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110096,今天的马斯克,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:13 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109860,冬天,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:14 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,855,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:16 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110028,关于指检察官,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:17 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,174,第二个回合,张枣,poem,modern,,true,,Thu Aug 13 2026 08:56:18 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109887,我把刀给你们,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:19 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109857,我把刀给你们,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,904,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,660,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:22 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109768,找寻,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:23 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109771,四 你们在高山中生活,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:24 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,94,春天，十个海子,海子,poem,modern,,true,,Thu Aug 13 2026 08:56:25 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109765,分布,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:26 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109821,郊外,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:27 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,240,笑解烦恼结（送幼仪）,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:56:30 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,810,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:32 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109899,小花的信念,LiBai,poem,ai,,false,,Thu Aug 13 2026 08:56:32 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110006,所见·发组,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:35 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109964,米帅能够得到这次，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:37 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,17,路,顾城,poem,modern,,true,,Thu Aug 13 2026 08:56:37 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109983,或许在不远的将来，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,839,关于tte,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110022,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:56:39 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109783,雪人,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:40 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109919,无题,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:42 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109885,桃花时节,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:44 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,466,新定途中 (1),杜牧,poem,classic,,true,,Thu Aug 13 2026 08:56:44 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,386,弹琴,刘长卿,poem,classic,,true,,Thu Aug 13 2026 08:56:46 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109937,许多时间，像烟,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:56:47 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,210,她是睡着了,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:56:49 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,626,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,158,诗篇,张枣,poem,modern,,true,,Thu Aug 13 2026 08:56:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,529,我眼中的获得博士学位后,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:52 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,311,春秋战国门·宫之奇,周昙,poem,classic,,true,,Thu Aug 13 2026 08:56:52 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,541,今天的高中生喜欢的诗歌,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:53 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,684,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:56:54 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,40,不要说了，我不会屈服,顾城,poem,modern,,false,,Thu Aug 13 2026 08:56:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,390,秋夜寄丘员外,韦应物,poem,classic,,true,,Thu Aug 13 2026 08:56:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,408,别房太尉墓,杜甫,poem,classic,,true,,Thu Aug 13 2026 08:56:57 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,102,黑夜的献诗,海子,poem,modern,,true,,Thu Aug 13 2026 08:56:57 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,70,梭罗这人有脑子,海子,poem,modern,,true,,Thu Aug 13 2026 08:56:59 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,726,关于地球在我屁股底下,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:00 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,48,我的一个春天,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:02 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,978,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:03 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,331,中界山,张又新,poem,classic,,true,,Thu Aug 13 2026 08:57:03 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,851,我眼中的古剑奇谭,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:04 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,816,我眼中的对欧元形成的阻力,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:06 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,527,今天的时常感到痛苦,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:06 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,223,西伯利亚,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:57:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,714,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:10 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110133,西风烈，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:10 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,557,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:11 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,626,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:11 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109761,拂晓,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:12 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,269,初到江州寄翰林张、李、杜三学士,白居易,poem,classic,,true,,Thu Aug 13 2026 08:57:13 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,118,桃花时节,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:14 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,168,刺客之歌,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:16 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,143,（一稿）,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:18 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109927,水呀，真急,LiBai,poem,ai,,false,,Thu Aug 13 2026 08:57:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,941,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,290,读老子,白居易,poem,classic,,true,,Thu Aug 13 2026 08:57:22 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,819,所见·追踪被摄,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:22 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109,四姐妹,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:23 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,68,野鸽子,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:24 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,636,今天的同时,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:25 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109900,秋,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:26 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,47,净土,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:26 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109934,佛语,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:27 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,847,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:27 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,724,今天的社科生vibe,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:28 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110122,现一个面目扭曲的，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:28 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,61,我会像青草一样呼吸,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:30 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,471,过田家宅 (1),杜牧,poem,classic,,true,,Thu Aug 13 2026 08:57:30 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109915,祭,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:31 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,173,悠悠,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:31 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,946,无题,,nonpoem,news,,true,,Thu Aug 13 2026 08:57:32 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,604,聊聊淘天AI,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:32 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109920,我是你的太阳,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:34 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,9,南国之秋,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:34 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,765,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:35 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,41,我的心爱着世界,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:35 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109978,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:36 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,907,聊聊荷兰水手埃贝尔,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:37 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109867,希望者：,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,881,聊聊蔚少辉担任副主任,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,858,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:38 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,698,今天的我的翻译是,,nonpoem,social,,false,,Thu Aug 13 2026 08:57:39 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109825,黎明 一首小诗,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:39 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,42,老人,顾城,poem,modern,,true,,Thu Aug 13 2026 08:57:41 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110010,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:41 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,795,更是采用了一种的一点思考,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:42 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,838,聊聊再度传讯吴景,,nonpoem,news,,true,,Thu Aug 13 2026 08:57:43 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,347,送李十一尉临溪,常建,poem,classic,,true,,Thu Aug 13 2026 08:57:43 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,927,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:44 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,154,此时此刻,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:46 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,138,孤独的猫眼之歌,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:47 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,977,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:48 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,66,九月的云,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:49 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,923,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110033,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:51 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,431,即事黄州作 (1),杜牧,poem,classic,,false,,Thu Aug 13 2026 08:57:52 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,930,所见·操心命,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:53 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110136,关于沃尔核德里克,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:53 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,932,关于活动二,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:54 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109863,割草谣,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,95,敦煌,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:55 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109947,草原上,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:56 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,84,谣曲,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:56 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,72,给安庆,海子,poem,modern,,true,,Thu Aug 13 2026 08:57:56 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109770,雪人,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:57:57 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,130,入夜,张枣,poem,modern,,true,,Thu Aug 13 2026 08:57:58 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110089,聊聊埃文斯则只能,,nonpoem,news,,false,,Thu Aug 13 2026 08:57:59 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,238,月夜听琴,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:57:59 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109777,遥寄,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:00 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,521,相信余氏，然后,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:00 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,906,无题,,nonpoem,news,,true,,Thu Aug 13 2026 08:58:00 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109762,梦痕,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:01 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,78,七百年前,海子,poem,modern,,true,,Thu Aug 13 2026 08:58:02 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110082,那不妨选择，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:03 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,911,聊聊也有了一些了解,,nonpoem,news,,true,,Thu Aug 13 2026 08:58:04 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,643,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:06 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110125,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:07 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,188,哀曼殊斐儿,徐志摩,poem,modern,,true,,Thu Aug 13 2026 08:58:08 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,538,今天的训练出来的诗歌,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109986,聊聊大比分落后的热火,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,513,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:09 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109811,美,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:10 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,505,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:11 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,23,给我逝去的老祖母,顾城,poem,modern,,true,,Thu Aug 13 2026 08:58:12 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109912,泪水,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:13 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,150,昨夜星辰,张枣,poem,modern,,false,,Thu Aug 13 2026 08:58:14 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109837,我耕耘,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:14 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,939,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:15 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,11,我的幻想,顾城,poem,modern,,true,,Thu Aug 13 2026 08:58:16 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110059,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:16 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,522,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:17 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,721,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:17 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,579,无题,,nonpoem,social,,true,,Thu Aug 13 2026 08:58:18 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109993,聊聊柴腾火山喷发如此,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:18 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,116,写给脖子上的菩萨,海子,poem,modern,,false,,Thu Aug 13 2026 08:58:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,44,爱的日记,顾城,poem,modern,,true,,Thu Aug 13 2026 08:58:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109798,佛语,LiBai,poem,ai,,false,,Thu Aug 13 2026 08:58:20 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,708,今天的我喜欢那首,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:21 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109909,等待黎明,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:21 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,931,除运输外，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:21 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,110027,性能方面，然后,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:23 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,300,扈从凤泉和崔黄门喜恩旨解严罢围之作,苏颋,poem,classic,,true,,Thu Aug 13 2026 08:58:23 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,697,无题,,nonpoem,social,,false,,Thu Aug 13 2026 08:58:23 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,109817,七月不远,LiBai,poem,ai,,true,,Thu Aug 13 2026 08:58:24 GMT+0000 (Coordinated Universal Time)
annotator_01,annotator,793,无题,,nonpoem,news,,false,,Thu Aug 13 2026 08:58:25 GMT+0000 (Coordinated Universal Time)
